GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Spring Integration Data MongoDB,org.bremersee.spring.data.mongodb.core.convert,DefaultCustomConversions,29,0,0,0,2,0,2,0,2,0
Spring Integration Data MongoDB,org.bremersee.spring.data.mongodb.core,MongoSearchLanguage,8,205,8,12,4,33,8,9,0,7
